"StateFIPS","State","ZCTA","ZIP Code Tabulation Areas","Year","Value","Data Comment",
"36","New York","3613473","New York - 3613473 - ZCTA","2024","0.2545","",
"36","New York","3613476","New York - 3613476 - ZCTA","2024","0.6132","",
"36","New York","3613477","New York - 3613477 - ZCTA","2024","0.3477","",
"36","New York","3613478","New York - 3613478 - ZCTA","2024","0.6845","",
"36","New York","3613480","New York - 3613480 - ZCTA","2024","0.2810","",
"36","New York","3613483","New York - 3613483 - ZCTA","2024","0.1462","",
"36","New York","3613484","New York - 3613484 - ZCTA","2024","0.1012","",
"36","New York","3613485","New York - 3613485 - ZCTA","2024","0.6056","",
"36","New York","3613486","New York - 3613486 - ZCTA","2024","0.3144","",
"36","New York","3613488","New York - 3613488 - ZCTA","2024","0.2229","",
"36","New York","3613489","New York - 3613489 - ZCTA","2024","0.3693","",
"36","New York","3613490","New York - 3613490 - ZCTA","2024","0.1763","",
"36","New York","3613491","New York - 3613491 - ZCTA","2024","0.4885","",
"36","New York","3613492","New York - 3613492 - ZCTA","2024","0.2726","",
"36","New York","3613493","New York - 3613493 - ZCTA","2024","0.8993","",
"36","New York","3613494","New York - 3613494 - ZCTA","2024","0.0829","",
"36","New York","3613495","New York - 3613495 - ZCTA","2024","0.7148","",
"36","New York","3613501","New York - 3613501 - ZCTA","2024","0.9382","",
"36","New York","3613502","New York - 3613502 - ZCTA","2024","0.9038","",
"36","New York","3613601","New York - 3613601 - ZCTA","2024","0.8706","",
"36","New York","3613602","New York - 3613602 - ZCTA","2024","0.4191","",
"36","New York","3613603","New York - 3613603 - ZCTA","2024","0.6252","",
"36","New York","3613605","New York - 3613605 - ZCTA","2024","0.5996","",
"36","New York","3613606","New York - 3613606 - ZCTA","2024","0.4384","",
"36","New York","3613607","New York - 3613607 - ZCTA","2024","0.6202","",
"36","New York","3613608","New York - 3613608 - ZCTA","2024","0.9075","",
"36","New York","3613612","New York - 3613612 - ZCTA","2024","0.6975","",
"36","New York","3613613","New York - 3613613 - ZCTA","2024","0.5378","",
"36","New York","3613614","New York - 3613614 - ZCTA","2024","0.8251","",
"36","New York","3613615","New York - 3613615 - ZCTA","2024","0.3685","",
"36","New York","3613616","New York - 3613616 - ZCTA","2024","0.8268","",
"36","New York","3613617","New York - 3613617 - ZCTA","2024","0.6657","",
"36","New York","3613618","New York - 3613618 - ZCTA","2024","0.5909","",
"36","New York","3613619","New York - 3613619 - ZCTA","2024","0.5965","",
"36","New York","3613620","New York - 3613620 - ZCTA","2024","0.5193","",
"36","New York","3613621","New York - 3613621 - ZCTA","2024","0.4970","",
"36","New York","3613622","New York - 3613622 - ZCTA","2024","0.2433","",
"36","New York","3613624","New York - 3613624 - ZCTA","2024","0.7258","",
"36","New York","3613625","New York - 3613625 - ZCTA","2024","0.5105","",
"36","New York","3613626","New York - 3613626 - ZCTA","2024","0.5704","",
"36","New York","3613628","New York - 3613628 - ZCTA","2024","0.1853","",
"36","New York","3613630","New York - 3613630 - ZCTA","2024","0.8855","",
"36","New York","3613633","New York - 3613633 - ZCTA","2024","0.3997","",
"36","New York","3613634","New York - 3613634 - ZCTA","2024","0.5980","",
"36","New York","3613635","New York - 3613635 - ZCTA","2024","0.7399","",
"36","New York","3613636","New York - 3613636 - ZCTA","2024","0.3211","",
"36","New York","3613637","New York - 3613637 - ZCTA","2024","0.7190","",
"36","New York","3613638","New York - 3613638 - ZCTA","2024","0.3889","",
"36","New York","3613639","New York - 3613639 - ZCTA","2024","0.7015","",
"36","New York","3613640","New York - 3613640 - ZCTA","2024","0.1819","",
"36","New York","3613641","New York - 3613641 - ZCTA","2024","0.3942","",
"36","New York","3613642","New York - 3613642 - ZCTA","2024","0.9107","",
"36","New York","3613646","New York - 3613646 - ZCTA","2024","0.9473","",
"36","New York","3613647","New York - 3613647 - ZCTA","2024","0.2819","",
"36","New York","3613648","New York - 3613648 - ZCTA","2024","0.5707","",
"36","New York","3613650","New York - 3613650 - ZCTA","2024","0.8550","",
"36","New York","3613651","New York - 3613651 - ZCTA","2024","0.4068","",
"36","New York","3613652","New York - 3613652 - ZCTA","2024","0.6699","",
"36","New York","3613654","New York - 3613654 - ZCTA","2024","0.8669","",
"36","New York","3613655","New York - 3613655 - ZCTA","2024","0.4966","",
"36","New York","3613656","New York - 3613656 - ZCTA","2024","0.8247","",
"36","New York","3613658","New York - 3613658 - ZCTA","2024","0.5365","",
"36","New York","3613659","New York - 3613659 - ZCTA","2024","0.4174","",
"36","New York","3613660","New York - 3613660 - ZCTA","2024","0.7822","",
"36","New York","3613661","New York - 3613661 - ZCTA","2024","0.4049","",
"36","New York","3613662","New York - 3613662 - ZCTA","2024","0.8648","",
"36","New York","3613664","New York - 3613664 - ZCTA","2024","0.8796","",
"36","New York","3613665","New York - 3613665 - ZCTA","2024","0.3446","",
"36","New York","3613666","New York - 3613666 - ZCTA","2024","0.4320","",
"36","New York","3613667","New York - 3613667 - ZCTA","2024","0.9004","",
"36","New York","3613668","New York - 3613668 - ZCTA","2024","0.3719","",
"36","New York","3613669","New York - 3613669 - ZCTA","2024","0.8806","",
"36","New York","3613670","New York - 3613670 - ZCTA","2024","0.5936","",
"36","New York","3613672","New York - 3613672 - ZCTA","2024","0.0695","",
"36","New York","3613673","New York - 3613673 - ZCTA","2024","0.8132","",
"36","New York","3613674","New York - 3613674 - ZCTA","2024","0.5367","",
"36","New York","3613675","New York - 3613675 - ZCTA","2024","0.4536","",
"36","New York","3613676","New York - 3613676 - ZCTA","2024","0.6106","",
"36","New York","3613677","New York - 3613677 - ZCTA","2024","0.2550","",
"36","New York","3613678","New York - 3613678 - ZCTA","2024","0.3730","",
"36","New York","3613679","New York - 3613679 - ZCTA","2024","0.3098","",
"36","New York","3613680","New York - 3613680 - ZCTA","2024","0.7743","",
"36","New York","3613681","New York - 3613681 - ZCTA","2024","0.7700","",
"36","New York","3613682","New York - 3613682 - ZCTA","2024","0.1341","",
"36","New York","3613684","New York - 3613684 - ZCTA","2024","0.6101","",
"36","New York","3613685","New York - 3613685 - ZCTA","2024","0.7001","",
"36","New York","3613687","New York - 3613687 - ZCTA","2024","0.2614","",
"36","New York","3613690","New York - 3613690 - ZCTA","2024","0.8227","",
"36","New York","3613691","New York - 3613691 - ZCTA","2024","0.7439","",
"36","New York","3613693","New York - 3613693 - ZCTA","2024","0.7134","",
"36","New York","3613694","New York - 3613694 - ZCTA","2024","0.6338","",
"36","New York","3613695","New York - 3613695 - ZCTA","2024","0.0288","",
"36","New York","3613696","New York - 3613696 - ZCTA","2024","0.2400","",
"36","New York","3613697","New York - 3613697 - ZCTA","2024","0.4404","",
"36","New York","3613730","New York - 3613730 - ZCTA","2024","0.5383","",
"36","New York","3613731","New York - 3613731 - ZCTA","2024","0.6738","",
"36","New York","3613732","New York - 3613732 - ZCTA","2024","0.0800","",
"36","New York","3613733","New York - 3613733 - ZCTA","2024","0.5494","",
"36","New York","3613734","New York - 3613734 - ZCTA","2024","0.4042","",
"36","New York","3613736","New York - 3613736 - ZCTA","2024","0.3794","",
"36","New York","3613739","New York - 3613739 - ZCTA","2024","0.4659","",
"36","New York","3613740","New York - 3613740 - ZCTA","2024","0.2582","",
"36","New York","3613743","New York - 3613743 - ZCTA","2024","0.3391","",
"36","New York","3613744","New York - 3613744 - ZCTA","2024","0.1022","",
"36","New York","3613746","New York - 3613746 - ZCTA","2024","0.3150","",
"36","New York","3613748","New York - 3613748 - ZCTA","2024","0.6425","",
"36","New York","3613750","New York - 3613750 - ZCTA","2024","0.3491","",
"36","New York","3613751","New York - 3613751 - ZCTA","2024","0.0881","",
"36","New York","3613752","New York - 3613752 - ZCTA","2024","0.2282","",
"36","New York","3613753","New York - 3613753 - ZCTA","2024","0.5025","",
"36","New York","3613754","New York - 3613754 - ZCTA","2024","0.5594","",
"36","New York","3613755","New York - 3613755 - ZCTA","2024","0.4380","",
"36","New York","3613756","New York - 3613756 - ZCTA","2024","0.6501","",
"36","New York","3613757","New York - 3613757 - ZCTA","2024","0.2745","",
"36","New York","3613760","New York - 3613760 - ZCTA","2024","0.5373","",
"36","New York","3613774","New York - 3613774 - ZCTA","2024","0.2784","",
"36","New York","3613775","New York - 3613775 - ZCTA","2024","0.2569","",
"36","New York","3613776","New York - 3613776 - ZCTA","2024","0.2938","",
"36","New York","3613777","New York - 3613777 - ZCTA","2024","0.2089","",
"36","New York","3613778","New York - 3613778 - ZCTA","2024","0.1863","",
"36","New York","3613780","New York - 3613780 - ZCTA","2024","0.5317","",
"36","New York","3613782","New York - 3613782 - ZCTA","2024","0.2543","",
"36","New York","3613783","New York - 3613783 - ZCTA","2024","0.4281","",
"36","New York","3613784","New York - 3613784 - ZCTA","2024","0.6014","",
"36","New York","3613786","New York - 3613786 - ZCTA","2024","0.4600","",
"36","New York","3613787","New York - 3613787 - ZCTA","2024","0.6531","",
"36","New York","3613788","New York - 3613788 - ZCTA","2024","0.4049","",
"36","New York","3613790","New York - 3613790 - ZCTA","2024","0.6590","",
"36","New York","3613794","New York - 3613794 - ZCTA","2024","0.1514","",
"36","New York","3613795","New York - 3613795 - ZCTA","2024","0.7330","",
"36","New York","3613796","New York - 3613796 - ZCTA","2024","0.1579","",
"36","New York","3613797","New York - 3613797 - ZCTA","2024","0.1555","",
"36","New York","3613801","New York - 3613801 - ZCTA","2024","0.6475","",
"36","New York","3613802","New York - 3613802 - ZCTA","2024","0.0302","",
"36","New York","3613803","New York - 3613803 - ZCTA","2024","0.6903","",
"36","New York","3613804","New York - 3613804 - ZCTA","2024","0.1669","",
"36","New York","3613806","New York - 3613806 - ZCTA","2024","0.7313","",
"36","New York","3613807","New York - 3613807 - ZCTA","2024","0.4596","",
"36","New York","3613808","New York - 3613808 - ZCTA","2024","0.3161","",
"36","New York","3613809","New York - 3613809 - ZCTA","2024","0.3242","",
"36","New York","3613810","New York - 3613810 - ZCTA","2024","0.0598","",
"36","New York","3613811","New York - 3613811 - ZCTA","2024","0.2832","",
"36","New York","3613812","New York - 3613812 - ZCTA","2024","0.1127","",
"36","New York","3613813","New York - 3613813 - ZCTA","2024","0.0625","",
"36","New York","3613815","New York - 3613815 - ZCTA","2024","0.8402","",
"36","New York","3613820","New York - 3613820 - ZCTA","2024","0.6349","",
"36","New York","3613825","New York - 3613825 - ZCTA","2024","0.3352","",
"36","New York","3613826","New York - 3613826 - ZCTA","2024","0.0547","",
"36","New York","3613827","New York - 3613827 - ZCTA","2024","0.6164","",
"36","New York","3613830","New York - 3613830 - ZCTA","2024","0.7365","",
"36","New York","3613832","New York - 3613832 - ZCTA","2024","0.3178","",
"36","New York","3613833","New York - 3613833 - ZCTA","2024","0.3333","",
"36","New York","3613834","New York - 3613834 - ZCTA","2024","0.2362","",
"36","New York","3613835","New York - 3613835 - ZCTA","2024","0.5531","",
"36","New York","3613838","New York - 3613838 - ZCTA","2024","0.7554","",
"36","New York","3613839","New York - 3613839 - ZCTA","2024","0.4440","",
"36","New York","3613841","New York - 3613841 - ZCTA","2024","0.3605","",
"36","New York","3613842","New York - 3613842 - ZCTA","2024","0.2511","",
"36","New York","3613843","New York - 3613843 - ZCTA","2024","0.2749","",
"36","New York","3613844","New York - 3613844 - ZCTA","2024","0.3164","",
"36","New York","3613845","New York - 3613845 - ZCTA","2024","0.1114","",
"36","New York","3613846","New York - 3613846 - ZCTA","2024","0.0635","",
"36","New York","3613847","New York - 3613847 - ZCTA","2024","0.1034","",
"36","New York","3613849","New York - 3613849 - ZCTA","2024","0.5327","",
"36","New York","3613850","New York - 3613850 - ZCTA","2024","0.2882","",
"36","New York","3613856","New York - 3613856 - ZCTA","2024","0.3983","",
"36","New York","3613859","New York - 3613859 - ZCTA","2024","0.0784","",
"36","New York","3613860","New York - 3613860 - ZCTA","2024","0.3045","",
"36","New York","3613861","New York - 3613861 - ZCTA","2024","0.0398","",
"36","New York","3613862","New York - 3613862 - ZCTA","2024","0.4156","",
"36","New York","3613863","New York - 3613863 - ZCTA","2024","0.6077","",
"36","New York","3613864","New York - 3613864 - ZCTA","2024","0.2120","",
"36","New York","3613865","New York - 3613865 - ZCTA","2024","0.3214","",
"36","New York","3613901","New York - 3613901 - ZCTA","2024","0.8550","",
"36","New York","3613902","New York - 3613902 - ZCTA","2024","0.0638","",
"36","New York","3613903","New York - 3613903 - ZCTA","2024","0.5915","",
"36","New York","3613904","New York - 3613904 - ZCTA","2024","0.8410","",
"36","New York","3613905","New York - 3613905 - ZCTA","2024","0.8022","",
"36","New York","3614001","New York - 3614001 - ZCTA","2024","0.6088","",
"36","New York","3614004","New York - 3614004 - ZCTA","2024","0.1611","",
"36","New York","3614005","New York - 3614005 - ZCTA","2024","0.4857","",
"36","New York","3614006","New York - 3614006 - ZCTA","2024","0.6398","",
"36","New York","3614008","New York - 3614008 - ZCTA","2024","0.3887","",
"36","New York","3614009","New York - 3614009 - ZCTA","2024","0.6237","",
"36","New York","3614011","New York - 3614011 - ZCTA","2024","0.3569","",
"36","New York","3614012","New York - 3614012 - ZCTA","2024","0.3778","",
"36","New York","3614013","New York - 3614013 - ZCTA","2024","0.6182","",
"36","New York","3614020","New York - 3614020 - ZCTA","2024","0.6944","",
"36","New York","3614024","New York - 3614024 - ZCTA","2024","0.1803","",
"36","New York","3614025","New York - 3614025 - ZCTA","2024","0.3108","",
"36","New York","3614026","New York - 3614026 - ZCTA","2024","0.1065","",
"36","New York","3614028","New York - 3614028 - ZCTA","2024","0.3857","",
"36","New York","3614030","New York - 3614030 - ZCTA","2024","0.1826","",
"36","New York","3614031","New York - 3614031 - ZCTA","2024","0.4824","",
"36","New York","3614032","New York - 3614032 - ZCTA","2024","0.1714","",
"36","New York","3614033","New York - 3614033 - ZCTA","2024","0.1022","",
"36","New York","3614034","New York - 3614034 - ZCTA","2024","0.2692","",
"36","New York","3614035","New York - 3614035 - ZCTA","2024","0.1919","",
"36","New York","3614036","New York - 3614036 - ZCTA","2024","0.4869","",
"36","New York","3614037","New York - 3614037 - ZCTA","2024","0.0106","",
"36","New York","3614039","New York - 3614039 - ZCTA","2024","0.2099","",
"36","New York","3614040","New York - 3614040 - ZCTA","2024","0.2598","",
"36","New York","3614041","New York - 3614041 - ZCTA","2024","0.5601","",
"36","New York","3614042","New York - 3614042 - ZCTA","2024","0.7377","",
"36","New York","3614043","New York - 3614043 - ZCTA","2024","0.6949","",
"36","New York","3614047","New York - 3614047 - ZCTA","2024","0.2955","",
"36","New York","3614048","New York - 3614048 - ZCTA","2024","0.9621","",
"36","New York","3614051","New York - 3614051 - ZCTA","2024","0.3105","",
"36","New York","3614052","New York - 3614052 - ZCTA","2024","0.2016","",
"36","New York","3614054","New York - 3614054 - ZCTA","2024","0.2272","",
"36","New York","3614055","New York - 3614055 - ZCTA","2024","0.1127","",
"36","New York","3614057","New York - 3614057 - ZCTA","2024","0.2222","",
"36","New York","3614058","New York - 3614058 - ZCTA","2024","0.4780","",
"36","New York","3614059","New York - 3614059 - ZCTA","2024","0.0655","",
"36","New York","3614060","New York - 3614060 - ZCTA","2024","0.8332","",
"36","New York","3614061","New York - 3614061 - ZCTA","2024","0.3682","",
"36","New York","3614062","New York - 3614062 - ZCTA","2024","0.3794","",
"36","New York","3614063","New York - 3614063 - ZCTA","2024","0.3690","",
"36","New York","3614065","New York - 3614065 - ZCTA","2024","0.4253","",
"36","New York","3614066","New York - 3614066 - ZCTA","2024","0.3652","",
"36","New York","3614067","New York - 3614067 - ZCTA","2024","0.2437","",
"36","New York","3614068","New York - 3614068 - ZCTA","2024","0.5880","",
"36","New York","3614069","New York - 3614069 - ZCTA","2024","0.3312","",
"36","New York","3614070","New York - 3614070 - ZCTA","2024","0.8536","",
"36","New York","3614072","New York - 3614072 - ZCTA","2024","0.3693","",
"36","New York","3614075","New York - 3614075 - ZCTA","2024","0.4602","",
"36","New York","3614080","New York - 3614080 - ZCTA","2024","0.1121","",
"36","New York","3614081","New York - 3614081 - ZCTA","2024","0.7708","",
"36","New York","3614082","New York - 3614082 - ZCTA","2024","0.1109","",
"36","New York","3614085","New York - 3614085 - ZCTA","2024","0.0921","",
"36","New York","3614086","New York - 3614086 - ZCTA","2024","0.3251","",
"36","New York","3614091","New York - 3614091 - ZCTA","2024","0.4209","",
"36","New York","3614092","New York - 3614092 - ZCTA","2024","0.4967","",
"36","New York","3614094","New York - 3614094 - ZCTA","2024","0.8022","",
"36","New York","3614098","New York - 3614098 - ZCTA","2024","0.6806","",
"36","New York","3614101","New York - 3614101 - ZCTA","2024","0.2745","",
"36","New York","3614102","New York - 3614102 - ZCTA","2024","0.0444","",
"36","New York","3614103","New York - 3614103 - ZCTA","2024","0.7321","",
"36","New York","3614105","New York - 3614105 - ZCTA","2024","0.2264","",
"36","New York","3614108","New York - 3614108 - ZCTA","2024","0.5894","",
"36","New York","3614109","New York - 3614109 - ZCTA","2024","0.3111","",
"36","New York","3614111","New York - 3614111 - ZCTA","2024","0.3904","",
"36","New York","3614112","New York - 3614112 - ZCTA","2024","0.1312","",
"36","New York","3614113","New York - 3614113 - ZCTA","2024","0.1075","",
"36","New York","3614120","New York - 3614120 - ZCTA","2024","0.6024","",
"36","New York","3614125","New York - 3614125 - ZCTA","2024","0.4586","",
"36","New York","3614126","New York - 3614126 - ZCTA","2024","0.6975","",
"36","New York","3614127","New York - 3614127 - ZCTA","2024","0.1819","",
"36","New York","3614129","New York - 3614129 - ZCTA","2024","0.5309","",
"36","New York","3614130","New York - 3614130 - ZCTA","2024","0.2538","",
"36","New York","3614131","New York - 3614131 - ZCTA","2024","0.6050","",
"36","New York","3614132","New York - 3614132 - ZCTA","2024","0.7623","",
"36","New York","3614134","New York - 3614134 - ZCTA","2024","0.2660","",
"36","New York","3614135","New York - 3614135 - ZCTA","2024","0.1354","",
"36","New York","3614136","New York - 3614136 - ZCTA","2024","0.4878","",
"36","New York","3614138","New York - 3614138 - ZCTA","2024","0.7951","",
"36","New York","3614139","New York - 3614139 - ZCTA","2024","0.0878","",
"36","New York","3614141","New York - 3614141 - ZCTA","2024","0.2426","",
"36","New York","3614143","New York - 3614143 - ZCTA","2024","0.0131","",
"36","New York","3614145","New York - 3614145 - ZCTA","2024","0.0541","",
"36","New York","3614150","New York - 3614150 - ZCTA","2024","0.7977","",
"36","New York","3614167","New York - 3614167 - ZCTA","2024","0.1472","",
"36","New York","3614169","New York - 3614169 - ZCTA","2024","0.0960","",
"36","New York","3614170","New York - 3614170 - ZCTA","2024","0.0350","",
"36","New York","3614171","New York - 3614171 - ZCTA","2024","0.2213","",
"36","New York","3614172","New York - 3614172 - ZCTA","2024","0.3778","",
"36","New York","3614173","New York - 3614173 - ZCTA","2024","0.6903","",
"36","New York","3614174","New York - 3614174 - ZCTA","2024","0.4148","",
"36","New York","3614201","New York - 3614201 - ZCTA","2024","0.9341","",
"36","New York","3614202","New York - 3614202 - ZCTA","2024","0.7047","",
"36","New York","3614203","New York - 3614203 - ZCTA","2024","0.9562","",
"36","New York","3614204","New York - 3614204 - ZCTA","2024","0.9852","",
"36","New York","3614206","New York - 3614206 - ZCTA","2024","0.9647","",
"36","New York","3614207","New York - 3614207 - ZCTA","2024","0.9751","",
"36","New York","3614208","New York - 3614208 - ZCTA","2024","0.9704","",
"36","New York","3614209","New York - 3614209 - ZCTA","2024","0.8871","",
"36","New York","3614210","New York - 3614210 - ZCTA","2024","0.9320","",
"36","New York","3614211","New York - 3614211 - ZCTA","2024","0.9919","",
"36","New York","3614212","New York - 3614212 - ZCTA","2024","0.9837","",
"36","New York","3614213","New York - 3614213 - ZCTA","2024","0.8886","",
"36","New York","3614214","New York - 3614214 - ZCTA","2024","0.8694","",
"36","New York","3614215","New York - 3614215 - ZCTA","2024","0.9194","",
"36","New York","3614216","New York - 3614216 - ZCTA","2024","0.6518","",
"36","New York","3614217","New York - 3614217 - ZCTA","2024","0.6965","",
"36","New York","3614218","New York - 3614218 - ZCTA","2024","0.9363","",
"36","New York","3614219","New York - 3614219 - ZCTA","2024","0.5484","",
"36","New York","3614220","New York - 3614220 - ZCTA","2024","0.5603","",
"36","New York","3614221","New York - 3614221 - ZCTA","2024","0.4707","",
"36","New York","3614222","New York - 3614222 - ZCTA","2024","0.7456","",
"36","New York","3614223","New York - 3614223 - ZCTA","2024","0.4712","",
"36","New York","3614224","New York - 3614224 - ZCTA","2024","0.5274","",
"36","New York","3614225","New York - 3614225 - ZCTA","2024","0.7720","",
"36","New York","3614226","New York - 3614226 - ZCTA","2024","0.6225","",
"36","New York","3614227","New York - 3614227 - ZCTA","2024","0.6593","",
"36","New York","3614228","New York - 3614228 - ZCTA","2024","0.7233","",
"36","New York","3614261","New York - 3614261 - ZCTA","2024","0.3366","",
"36","New York","3614301","New York - 3614301 - ZCTA","2024","0.9744","",
"36","New York","3614302","New York - 3614302 - ZCTA","2024","0.8202","",
"36","New York","3614303","New York - 3614303 - ZCTA","2024","0.9910","",
"36","New York","3614304","New York - 3614304 - ZCTA","2024","0.7096","",
"36","New York","3614305","New York - 3614305 - ZCTA","2024","0.9626","",
"36","New York","3614411","New York - 3614411 - ZCTA","2024","0.9447","",
"36","New York","3614414","New York - 3614414 - ZCTA","2024","0.1445","",
"36","New York","3614415","New York - 3614415 - ZCTA","2024","0.5894","",
"36","New York","3614416","New York - 3614416 - ZCTA","2024","0.0777","",
"36","New York","3614418","New York - 3614418 - ZCTA","2024","0.5307","",
"36","New York","3614420","New York - 3614420 - ZCTA","2024","0.7225","",
"36","New York","3614422","New York - 3614422 - ZCTA","2024","0.2406","",
"36","New York","3614423","New York - 3614423 - ZCTA","2024","0.4987","",
"36","New York","3614424","New York - 3614424 - ZCTA","2024","0.4914","",
"36","New York","3614425","New York - 3614425 - ZCTA","2024","0.2155","",
"36","New York","3614427","New York - 3614427 - ZCTA","2024","0.6588","",
"36","New York","3614428","New York - 3614428 - ZCTA","2024","0.3849","",
"36","New York","3614432","New York - 3614432 - ZCTA","2024","0.3515","",
"36","New York","3614433","New York - 3614433 - ZCTA","2024","0.6141","",
"36","New York","3614435","New York - 3614435 - ZCTA","2024","0.1263","",
"36","New York","3614437","New York - 3614437 - ZCTA","2024","0.5083","",
"36","New York","3614441","New York - 3614441 - ZCTA","2024","0.2632","",
"36","New York","3614445","New York - 3614445 - ZCTA","2024","0.4807","",
"36","New York","3614450","New York - 3614450 - ZCTA","2024","0.2922","",
"36","New York","3614454","New York - 3614454 - ZCTA","2024","0.4952","",
"36","New York","3614456","New York - 3614456 - ZCTA","2024","0.6864","",
"36","New York","3614462","New York - 3614462 - ZCTA","2024","0.6470","",
"36","New York","3614464","New York - 3614464 - ZCTA","2024","0.3356","",
"36","New York","3614466","New York - 3614466 - ZCTA","2024","0.3276","",
"36","New York","3614467","New York - 3614467 - ZCTA","2024","0.5853","",
"36","New York","3614468","New York - 3614468 - ZCTA","2024","0.2466","",
"36","New York","3614469","New York - 3614469 - ZCTA","2024","0.3102","",
"36","New York","3614470","New York - 3614470 - ZCTA","2024","0.7327","",
"36","New York","3614471","New York - 3614471 - ZCTA","2024","0.3780","",
"36","New York","3614472","New York - 3614472 - ZCTA","2024","0.1979","",
"36","New York","3614475","New York - 3614475 - ZCTA","2024","0.0263","",
"36","New York","3614476","New York - 3614476 - ZCTA","2024","0.2039","",
"36","New York","3614477","New York - 3614477 - ZCTA","2024","0.2924","",
"36","New York","3614478","New York - 3614478 - ZCTA","2024","0.0666","",
"36","New York","3614479","New York - 3614479 - ZCTA","2024","0.2410","",
"36","New York","3614480","New York - 3614480 - ZCTA","2024","0.5874","",
"36","New York","3614481","New York - 3614481 - ZCTA","2024","0.6680","",
"36","New York","3614482","New York - 3614482 - ZCTA","2024","0.3180","",
"36","New York","3614485","New York - 3614485 - ZCTA","2024","0.0697","",
"36","New York","3614486","New York - 3614486 - ZCTA","2024","0.3214","",
"36","New York","3614487","New York - 3614487 - ZCTA","2024","0.1257","",
"36","New York","3614489","New York - 3614489 - ZCTA","2024","0.4887","",
"36","New York","3614502","New York - 3614502 - ZCTA","2024","0.1633","",
"36","New York","3614504","New York - 3614504 - ZCTA","2024","0.5622","",
"36","New York","3614505","New York - 3614505 - ZCTA","2024","0.3039","",
"36","New York","3614506","New York - 3614506 - ZCTA","2024","0.0869","",
"36","New York","3614507","New York - 3614507 - ZCTA","2024","0.3005","",
"36","New York","3614510","New York - 3614510 - ZCTA","2024","0.8279","",
"36","New York","3614511","New York - 3614511 - ZCTA","2024","0.1824","",
"36","New York","3614512","New York - 3614512 - ZCTA","2024","0.1142","",
"36","New York","3614513","New York - 3614513 - ZCTA","2024","0.7138","",
"36","New York","3614514","New York - 3614514 - ZCTA","2024","0.4654","",
"36","New York","3614516","New York - 3614516 - ZCTA","2024","0.4786","",
"36","New York","3614517","New York - 3614517 - ZCTA","2024","0.7420","",
"36","New York","3614519","New York - 3614519 - ZCTA","2024","0.3169","",
"36","New York","3614521","New York - 3614521 - ZCTA","2024","0.8719","",
"36","New York","3614522","New York - 3614522 - ZCTA","2024","0.4115","",
"36","New York","3614525","New York - 3614525 - ZCTA","2024","0.2696","",
"36","New York","3614526","New York - 3614526 - ZCTA","2024","0.4055","",
"36","New York","3614527","New York - 3614527 - ZCTA","2024","0.5392","",
"36","New York","3614529","New York - 3614529 - ZCTA","2024","0.1028","",
"36","New York","3614530","New York - 3614530 - ZCTA","2024","0.6439","",
"36","New York","3614532","New York - 3614532 - ZCTA","2024","0.5187","",
"36","New York","3614533","New York - 3614533 - ZCTA","2024","0.6835","",
"36","New York","3614534","New York - 3614534 - ZCTA","2024","0.0486","",
"36","New York","3614536","New York - 3614536 - ZCTA","2024","0.6643","",
"36","New York","3614537","New York - 3614537 - ZCTA","2024","0.1763","",
"36","New York","3614539","New York - 3614539 - ZCTA","2024","0.2184","",
"36","New York","3614541","New York - 3614541 - ZCTA","2024","0.6851","",
"36","New York","3614542","New York - 3614542 - ZCTA","2024","0.3167","",
"36","New York","3614543","New York - 3614543 - ZCTA","2024","0.2093","",
"36","New York","3614544","New York - 3614544 - ZCTA","2024","0.4041","",
"36","New York","3614545","New York - 3614545 - ZCTA","2024","0.1726","",
"36","New York","3614546","New York - 3614546 - ZCTA","2024","0.3626","",
"36","New York","3614548","New York - 3614548 - ZCTA","2024","0.5523","",
"36","New York","3614549","New York - 3614549 - ZCTA","2024","0.1279","",
"36","New York","3614550","New York - 3614550 - ZCTA","2024","0.6748","",
"36","New York","3614551","New York - 3614551 - ZCTA","2024","0.8034","",
"36","New York","3614555","New York - 3614555 - ZCTA","2024","0.8351","",
"36","New York","3614559","New York - 3614559 - ZCTA","2024","0.3774","",
"36","New York","3614560","New York - 3614560 - ZCTA","2024","0.2351","",
"36","New York","3614561","New York - 3614561 - ZCTA","2024","0.0610","",
"36","New York","3614564","New York - 3614564 - ZCTA","2024","0.1190","",
"36","New York","3614568","New York - 3614568 - ZCTA","2024","0.0584","",
"36","New York","3614569","New York - 3614569 - ZCTA","2024","0.4479","",
"36","New York","3614571","New York - 3614571 - ZCTA","2024","0.7479","",
"36","New York","3614572","New York - 3614572 - ZCTA","2024","0.3605","",
"36","New York","3614580","New York - 3614580 - ZCTA","2024","0.4616","",
"36","New York","3614585","New York - 3614585 - ZCTA","2024","0.7651","",
"36","New York","3614586","New York - 3614586 - ZCTA","2024","0.2788","",
"36","New York","3614588","New York - 3614588 - ZCTA","2024","0.4072","",
"36","New York","3614589","New York - 3614589 - ZCTA","2024","0.6567","",
"36","New York","3614590","New York - 3614590 - ZCTA","2024","0.7853","",
"36","New York","3614591","New York - 3614591 - ZCTA","2024","0.3285","",
"36","New York","3614592","New York - 3614592 - ZCTA","2024","0.1453","",
"36","New York","3614604","New York - 3614604 - ZCTA","2024","0.9718","",
"36","New York","3614605","New York - 3614605 - ZCTA","2024","0.9842","",
